ABC69727__DQ335247.1,DQ335247.1_Bovine parvovirus-1,365609,Bovine parvovirus-1,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;Ungulate bocaparvovirus 1;Bovine parvovirus,DQ335247.1,Bocaparvovirus,Bovine parvovirus,DQ335247.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;Ungulate bocaparvovirus 1;Bovine parvovirus,ABC69727,DQ335247.1
ASC49322__KY640427.1,KY640427.1_Dromedary camel bocaparvovirus 1,2014603,Dromedary camel bocaparvovirus 1,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus,KY640427.1,Bocaparvovirus,unclassified Bocaparvovirus,KY640427.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus,ASC49322,KY640427.1
AUD40075__MF464269.1,MF464269.1_Himalayan marmot bocaparvovirus 2,2059415,Himalayan marmot bocaparvovirus 2,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus,MF464269.1,Bocaparvovirus,unclassified Bocaparvovirus,MF464269.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus,AUD40075,MF464269.1
ATV81497__MF682925.1,MF682925.1_Rousettus leschenaultii bocaparvovirus 1,2053082,Rousettus leschenaultii bocaparvovirus 1,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus,MF682925.1,Bocaparvovirus,unclassified Bocaparvovirus,MF682925.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus,ATV81497,MF682925.1
YP_009229908__KT592508,KT592508_Bat bocavirus,1329649,Bat bocavirus,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus,KT592508,Bocaparvovirus,unclassified Bocaparvovirus,KT592508_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus,YP_009229908,KT592508
YP_002916059__FJ973561,FJ973561_Human bocavirus 4 NI,1511883,Human bocavirus 4 NI,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;Primate bocaparvovirus 2,FJ973561,Bocaparvovirus,Primate bocaparvovirus 2,FJ973561_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;Primate bocaparvovirus 2,YP_002916059,FJ973561
AWB14590__MF175080.1,MF175080.1_Murine bocavirus,2171381,Murine bocavirus,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus,MF175080.1,Bocaparvovirus,unclassified Bocaparvovirus,MF175080.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus,AWB14590,MF175080.1
AKG54800__KP281720.1,KP281720.1_Canine bocavirus,1108949,Canine bocavirus,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus,KP281720.1,Bocaparvovirus,unclassified Bocaparvovirus,KP281720.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus,AKG54800,KP281720.1
YP_009227290__KT454512,KT454512_Rat bocavirus,1788315,Rat bocavirus,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus,KT454512,Bocaparvovirus,unclassified Bocaparvovirus,KT454512_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus,YP_009227290,KT454512
AWV66970__MG693108.1,MG693108.1_Bat bocavirus,1329649,Bat bocavirus,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus,MG693108.1,Bocaparvovirus,unclassified Bocaparvovirus,MG693108.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus,AWV66970,MG693108.1
YP_009508793__KC339250,KC339250_Bat bocavirus XM30,2259811,Bat bocavirus XM30,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;Chiropteran bocaparvovirus 3,KC339250,Bocaparvovirus,Chiropteran bocaparvovirus 3,KC339250_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;Chiropteran bocaparvovirus 3,YP_009508793,KC339250
AUF34940__MG383445.1,MG383445.1_Human bocavirus 3,638313,Human bocavirus 3,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;Primate bocaparvovirus 1,MG383445.1,Bocaparvovirus,Primate bocaparvovirus 1,MG383445.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;Primate bocaparvovirus 1,AUF34940,MG383445.1
YP_009508798__KU321654,KU321654_Miniopterus schreibersii bat bocavirus,1911554,Miniopterus schreibersii bat bocavirus,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;Chiropteran bocaparvovirus 4,KU321654,Bocaparvovirus,Chiropteran bocaparvovirus 4,KU321654_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;Chiropteran bocaparvovirus 4,YP_009508798,KU321654
YP_009508785__JQ814850,JQ814850_Myotis myotis bocavirus 1,1195367,Myotis myotis bocavirus 1,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;Chiropteran bocaparvovirus 1,JQ814850,Bocaparvovirus,Chiropteran bocaparvovirus 1,JQ814850_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;Chiropteran bocaparvovirus 1,YP_009508785,JQ814850
YP_009215301__KP729195,KP729195_Lagomorph bocaparvovirus 1,2169774,Lagomorph bocaparvovirus 1,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus,KP729195,Bocaparvovirus,Bocaparvovirus,KP729195_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus,YP_009215301,KP729195
AGS15039__KF206154.1,KF206154.1_Porcine bocavirus,1165907,Porcine bocavirus,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus,KF206154.1,Bocaparvovirus,unclassified Bocaparvovirus,KF206154.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus,AGS15039,KF206154.1
AVR53758__MG745677.1,MG745677.1_Desmodus rotundus dependoparvovirus,2137542,Desmodus rotundus dependoparvovirus,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Dependoparvovirus;unclassified Dependoparvovirus,MG745677.1,Dependoparvovirus,unclassified Dependoparvovirus,MG745677.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Dependoparvovirus;unclassified Dependoparvovirus,AVR53758,MG745677.1
AGS15081__KF206165.1,KF206165.1_Porcine bocavirus,1165907,Porcine bocavirus,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus,KF206165.1,Bocaparvovirus,unclassified Bocaparvovirus,KF206165.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus,AGS15081,KF206165.1
ASC49334__KY640430.1,KY640430.1_Dromedary camel bocaparvovirus 1,2014603,Dromedary camel bocaparvovirus 1,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus,KY640430.1,Bocaparvovirus,unclassified Bocaparvovirus,KY640430.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus,ASC49334,KY640430.1
AQR59123__KX133426.1,KX133426.1_Chicken parvovirus,1136878,Chicken parvovirus,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Aveparvovirus;Galliform aveparvovirus 1,KX133426.1,Aveparvovirus,Galliform aveparvovirus 1,KX133426.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Aveparvovirus;Galliform aveparvovirus 1,AQR59123,KX133426.1
APC23164__KT961659.1,KT961659.1_Simian erythroparvovirus 2,1920706,Simian erythroparvovirus 2,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Erythroparvovirus;unclassified Erythrovirus,KT961659.1,Erythroparvovirus,unclassified Erythrovirus,KT961659.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Erythroparvovirus;unclassified Erythrovirus,APC23164,KT961659.1
AVR53768__MG745682.1,MG745682.1_Rodent bocavirus,2137546,Rodent bocavirus,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus,MG745682.1,Bocaparvovirus,unclassified Bocaparvovirus,MG745682.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus,AVR53768,MG745682.1
ATV81491__MF682923.1,MF682923.1_Rhinolophus pusillus bocaparvovirus 2,2053080,Rhinolophus pusillus bocaparvovirus 2,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus,MF682923.1,Bocaparvovirus,unclassified Bocaparvovirus,MF682923.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus,ATV81491,MF682923.1
YP_009058894__AB847987,AB847987_Bufavirus-3,1391667,Bufavirus-3,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;unclassified Parvovirinae,AB847987,unclassified Parvovirinae,unclassified Parvovirinae,AB847987_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;unclassified Parvovirinae,YP_009058894,AB847987
AIW53333__KM254174.1,KM254174.1_Protoparvovirus HK-2014,1566336,Protoparvovirus HK-2014,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Protoparvovirus;unclassified Protoparvovirus,KM254174.1,Protoparvovirus,unclassified Protoparvovirus,KM254174.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Protoparvovirus;unclassified Protoparvovirus,AIW53333,KM254174.1
AVR53760__MG745678.1,MG745678.1_Rodent protoparvovirus 3,2137545,Rodent protoparvovirus 3,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Protoparvovirus,MG745678.1,Protoparvovirus,Protoparvovirus,MG745678.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Protoparvovirus,AVR53760,MG745678.1
AGS15077__KF206164.1,KF206164.1_Porcine bocavirus,1165907,Porcine bocavirus,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus,KF206164.1,Bocaparvovirus,unclassified Bocaparvovirus,KF206164.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus,AGS15077,KF206164.1
AHA86835__KF373759.1,KF373759.1_Seal parvovirus,1427158,Seal parvovirus,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Protoparvovirus;unclassified Protoparvovirus,KF373759.1,Protoparvovirus,unclassified Protoparvovirus,KF373759.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Protoparvovirus;unclassified Protoparvovirus,AHA86835,KF373759.1
YP_009010974__KF360033,KF360033_Porcine bocavirus,1165907,Porcine bocavirus,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus,KF360033,Bocaparvovirus,unclassified Bocaparvovirus,KF360033_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus,YP_009010974,KF360033
AEF33726__JF512473.1,JF512473.1_Porcine bocavirus 4/F41/N.Ireland/2004,1033267,Porcine bocavirus 4/F41/N.Ireland/2004,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus;Porcine bocavirus 4,JF512473.1,Bocaparvovirus,Porcine bocavirus 4,JF512473.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus;Porcine bocavirus 4,AEF33726,JF512473.1
AHK26987__KF025386.1,KF025386.1_Porcine bocavirus 3,1084715,Porcine bocavirus 3,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;Ungulate bocaparvovirus 5,KF025386.1,Bocaparvovirus,Ungulate bocaparvovirus 5,KF025386.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;Ungulate bocaparvovirus 5,AHK26987,KF025386.1
AGS15085__KF206166.1,KF206166.1_Porcine bocavirus,1165907,Porcine bocavirus,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus,KF206166.1,Bocaparvovirus,unclassified Bocaparvovirus,KF206166.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus,AGS15085,KF206166.1
ATV81500__MF682926.1,MF682926.1_Rhinolophus pusillus adeno-associated virus 1,2053182,Rhinolophus pusillus adeno-associated virus 1,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Dependoparvovirus;unclassified Dependoparvovirus,MF682926.1,Dependoparvovirus,unclassified Dependoparvovirus,MF682926.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Dependoparvovirus;unclassified Dependoparvovirus,ATV81500,MF682926.1
YP_009508802__JX627576,JX627576_Wuharv parvovirus 1,1245561,Wuharv parvovirus 1,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Protoparvovirus;Primate protoparvovirus 2,JX627576,Protoparvovirus,Primate protoparvovirus 2,JX627576_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Protoparvovirus;Primate protoparvovirus 2,YP_009508802,JX627576
AFD01617__JN798211.1,JN798211.1_Parvovirus 4-like MK-2012,1157691,Parvovirus 4-like MK-2012,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Protoparvovirus;unclassified Protoparvovirus,JN798211.1,Protoparvovirus,unclassified Protoparvovirus,JN798211.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Protoparvovirus;unclassified Protoparvovirus,AFD01617,JN798211.1
AFD01602__JN798204.1,JN798204.1_Parvovirus 4-like MK-2012,1157691,Parvovirus 4-like MK-2012,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Protoparvovirus;unclassified Protoparvovirus,JN798204.1,Protoparvovirus,unclassified Protoparvovirus,JN798204.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Protoparvovirus;unclassified Protoparvovirus,AFD01602,JN798204.1
ABV71710__EU175872.1,EU175872.1_Human parvovirus 4,289365,Human parvovirus 4,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Tetraparvovirus;Primate tetraparvovirus 1,EU175872.1,Tetraparvovirus,Primate tetraparvovirus 1,EU175872.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Tetraparvovirus;Primate tetraparvovirus 1,ABV71710,EU175872.1
YP_009021566__KF999685,KF999685_Porcine parvovirus 6,1472911,Porcine parvovirus 6,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Protoparvovirus;unclassified Protoparvovirus,KF999685,Protoparvovirus,unclassified Protoparvovirus,KF999685_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Protoparvovirus;unclassified Protoparvovirus,YP_009021566,KF999685
AVR53742__MG745670.1,MG745670.1_Rodent tetraparvovirus,2137541,Rodent tetraparvovirus,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Tetraparvovirus;unclassified Tetraparvovirus,MG745670.1,Tetraparvovirus,unclassified Tetraparvovirus,MG745670.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Tetraparvovirus;unclassified Tetraparvovirus,AVR53742,MG745670.1
YP_009508804__KT868811,KT868811_Cutavirus,1867125,Cutavirus,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Protoparvovirus;Primate protoparvovirus 3,KT868811,Protoparvovirus,Primate protoparvovirus 3,KT868811_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Protoparvovirus;Primate protoparvovirus 3,YP_009508804,KT868811
ATV81502__MF682927.1,MF682927.1_Rhinolophus sinicus adeno-associated virus 1,2053183,Rhinolophus sinicus adeno-associated virus 1,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Dependoparvovirus;unclassified Dependoparvovirus,MF682927.1,Dependoparvovirus,unclassified Dependoparvovirus,MF682927.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Dependoparvovirus;unclassified Dependoparvovirus,ATV81502,MF682927.1
ANY57893__KX272741.1,KX272741.1_Rat parvovirus 2,1885571,Rat parvovirus 2,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;unclassified Parvovirinae;Chapparvovirus,KX272741.1,unclassified Parvovirinae,Chapparvovirus,KX272741.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;unclassified Parvovirinae;Chapparvovirus,ANY57893,KX272741.1
AQX45759__KX343069.1,KX343069.1_Bat bocavirus,1329649,Bat bocavirus,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus,KX343069.1,Bocaparvovirus,unclassified Bocaparvovirus,KX343069.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus,AQX45759,KX343069.1
YP_009315886__KT878837,KT878837_Tetraparvovirus sp.,1908804,Tetraparvovirus sp.,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Tetraparvovirus;unclassified Tetraparvovirus,KT878837,Tetraparvovirus,unclassified Tetraparvovirus,KT878837_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Tetraparvovirus;unclassified Tetraparvovirus,YP_009315886,KT878837
ATD50845__MF085373.1,MF085373.1_Porcine bocavirus,1165907,Porcine bocavirus,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus,MF085373.1,Bocaparvovirus,unclassified Bocaparvovirus,MF085373.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus,ATD50845,MF085373.1
APC23176__KT961665.1,KT961665.1_Simian bocavirus,2042693,Simian bocavirus,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus,KT961665.1,Bocaparvovirus,unclassified Bocaparvovirus,KT961665.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus,APC23176,KT961665.1
AXN94224__MG905225.1,MG905225.1_Rat bocavirus,1788315,Rat bocavirus,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus,MG905225.1,Bocaparvovirus,unclassified Bocaparvovirus,MG905225.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus,AXN94224,MG905225.1
AOL02446__KX583629.1,KX583629.1_Adeno-associated virus,272636,Adeno-associated virus,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Dependoparvovirus;unclassified Dependoparvovirus,KX583629.1,Dependoparvovirus,unclassified Dependoparvovirus,KX583629.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Dependoparvovirus;unclassified Dependoparvovirus,AOL02446,KX583629.1
YP_009186840__KT716186,KT716186_Rat bufavirus SY-2015,1763507,Rat bufavirus SY-2015,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Protoparvovirus;Rodent protoparvovirus 3,KT716186,Protoparvovirus,Rodent protoparvovirus 3,KT716186_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Protoparvovirus;Rodent protoparvovirus 3,YP_009186840,KT716186
YP_009241376__LC085675,LC085675_Megabat bufavirus 1,1756191,Megabat bufavirus 1,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Protoparvovirus;Chiropteran protoparvovirus 1,LC085675,Protoparvovirus,Chiropteran protoparvovirus 1,LC085675_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Protoparvovirus;Chiropteran protoparvovirus 1,YP_009241376,LC085675
YP_009361877__KX981923,KX981923_Skunk amdoparvovirus,1961072,Skunk amdoparvovirus,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Amdoparvovirus;Carnivore amdoparvovirus 4,KX981923,Amdoparvovirus,Carnivore amdoparvovirus 4,KX981923_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Amdoparvovirus;Carnivore amdoparvovirus 4,YP_009361877,KX981923
ATJ03467__MF285607.1,MF285607.1_Aleutian mink disease virus,28314,Aleutian mink disease virus,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Amdoparvovirus;Carnivore amdoparvovirus 1,MF285607.1,Amdoparvovirus,Carnivore amdoparvovirus 1,MF285607.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Amdoparvovirus;Carnivore amdoparvovirus 1,ATJ03467,MF285607.1
AQS80393__KX981980.1,KX981980.1_Aleutian mink disease virus,28314,Aleutian mink disease virus,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Amdoparvovirus;Carnivore amdoparvovirus 1,KX981980.1,Amdoparvovirus,Carnivore amdoparvovirus 1,KX981980.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Amdoparvovirus;Carnivore amdoparvovirus 1,AQS80393,KX981980.1
AQS80381__KX981976.1,KX981976.1_Aleutian mink disease virus,28314,Aleutian mink disease virus,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Amdoparvovirus;Carnivore amdoparvovirus 1,KX981976.1,Amdoparvovirus,Carnivore amdoparvovirus 1,KX981976.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Amdoparvovirus;Carnivore amdoparvovirus 1,AQS80381,KX981976.1
AQS80297__KX981922.1,KX981922.1_Skunk amdoparvovirus,1961072,Skunk amdoparvovirus,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Amdoparvovirus;Carnivore amdoparvovirus 4,KX981922.1,Amdoparvovirus,Carnivore amdoparvovirus 4,KX981922.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Amdoparvovirus;Carnivore amdoparvovirus 4,AQS80297,KX981922.1
AQS80292__KX981921.1,KX981921.1_Skunk amdoparvovirus,1961072,Skunk amdoparvovirus,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Amdoparvovirus;Carnivore amdoparvovirus 4,KX981921.1,Amdoparvovirus,Carnivore amdoparvovirus 4,KX981921.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Amdoparvovirus;Carnivore amdoparvovirus 4,AQS80292,KX981921.1
ALT55210__KU295527.1,KU295527.1_Aleutian mink disease virus,28314,Aleutian mink disease virus,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Amdoparvovirus;Carnivore amdoparvovirus 1,KU295527.1,Amdoparvovirus,Carnivore amdoparvovirus 1,KU295527.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Amdoparvovirus;Carnivore amdoparvovirus 1,ALT55210,KU295527.1
ALT55209__KU295526.1,KU295526.1_Aleutian mink disease virus,28314,Aleutian mink disease virus,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Amdoparvovirus;Carnivore amdoparvovirus 1,KU295526.1,Amdoparvovirus,Carnivore amdoparvovirus 1,KU295526.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Amdoparvovirus;Carnivore amdoparvovirus 1,ALT55209,KU295526.1
ALT55206__KU295523.1,KU295523.1_Aleutian mink disease virus,28314,Aleutian mink disease virus,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Amdoparvovirus;Carnivore amdoparvovirus 1,KU295523.1,Amdoparvovirus,Carnivore amdoparvovirus 1,KU295523.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Amdoparvovirus;Carnivore amdoparvovirus 1,ALT55206,KU295523.1
ALT55196__KU295513.1,KU295513.1_Aleutian mink disease virus,28314,Aleutian mink disease virus,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Amdoparvovirus;Carnivore amdoparvovirus 1,KU295513.1,Amdoparvovirus,Carnivore amdoparvovirus 1,KU295513.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Amdoparvovirus;Carnivore amdoparvovirus 1,ALT55196,KU295513.1
ALA40028__KT329428.1,KT329428.1_Aleutian mink disease virus,28314,Aleutian mink disease virus,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Amdoparvovirus;Carnivore amdoparvovirus 1,KT329428.1,Amdoparvovirus,Carnivore amdoparvovirus 1,KT329428.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Amdoparvovirus;Carnivore amdoparvovirus 1,ALA40028,KT329428.1
AME15905__KT878961.1,KT878961.1_Aleutian mink disease virus,28314,Aleutian mink disease virus,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Amdoparvovirus;Carnivore amdoparvovirus 1,KT878961.1,Amdoparvovirus,Carnivore amdoparvovirus 1,KT878961.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Amdoparvovirus;Carnivore amdoparvovirus 1,AME15905,KT878961.1
AME15895__KT878959.1,KT878959.1_Aleutian mink disease virus,28314,Aleutian mink disease virus,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Amdoparvovirus;Carnivore amdoparvovirus 1,KT878959.1,Amdoparvovirus,Carnivore amdoparvovirus 1,KT878959.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Amdoparvovirus;Carnivore amdoparvovirus 1,AME15895,KT878959.1
ADB55714__GU269892.1,GU269892.1_Aleutian mink disease virus,28314,Aleutian mink disease virus,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Amdoparvovirus;Carnivore amdoparvovirus 1,GU269892.1,Amdoparvovirus,Carnivore amdoparvovirus 1,GU269892.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Amdoparvovirus;Carnivore amdoparvovirus 1,ADB55714,GU269892.1
YP_009130650__AB937988,AB937988_Eulipotyphla protoparvovirus 1,2170148,Eulipotyphla protoparvovirus 1,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Protoparvovirus,AB937988,Protoparvovirus,Protoparvovirus,AB937988_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Protoparvovirus,YP_009130650,AB937988
AWF28742__MF198246.1,MF198246.1_Canine protoparvovirus,2172548,Canine protoparvovirus,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Protoparvovirus;unclassified Protoparvovirus,MF198246.1,Protoparvovirus,unclassified Protoparvovirus,MF198246.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Protoparvovirus;unclassified Protoparvovirus,AWF28742,MF198246.1
ADN44566__GQ869543.1,GQ869543.1_Porcine hokovirus,494652,Porcine hokovirus,Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Tetraparvovirus;Ungulate tetraparvovirus 2,GQ869543.1,Tetraparvovirus,Ungulate tetraparvovirus 2,GQ869543.1_Viruses;ssDNA viruses;Parvoviridae;Parvovirinae;Tetraparvovirus;Ungulate tetraparvovirus 2,ADN44566,GQ869543.1
