AccessionNumber,ClusterSize,Length,ClusterRepresentative
AKF02401,192,668,ACD37375
AKF02400,192,668,ACD37375
AKF02399,192,668,ACD37375
AKF02398,192,668,ACD37375
AKF02397,192,668,ACD37375
AKF02396,192,668,ACD37375
AKF02395,192,668,ACD37375
AKF02394,192,668,ACD37375
AKF02393,192,668,ACD37375
AKF02392,192,668,ACD37375
AKF02391,192,668,ACD37375
AKF02390,192,668,ACD37375
AKF02389,192,668,ACD37375
AKF02388,192,668,ACD37375
AJF44428,192,668,ACD37375
AJK93596,192,668,ACD37375
AIR95655,192,668,ACD37375
AIW67649,192,668,ACD37375
AIW67645,192,668,ACD37375
AIW67641,192,668,ACD37375
AIW67637,192,668,ACD37375
AIW67633,192,668,ACD37375
AIW67629,192,668,ACD37375
AIW67625,192,668,ACD37375
AIW67621,192,668,ACD37375
AIW67617,192,668,ACD37375
AIW67613,192,668,ACD37375
AIW67609,192,668,ACD37375
AIW67605,192,668,ACD37375
AIW67601,192,668,ACD37375
AIW67597,192,668,ACD37375
AIW67593,192,668,ACD37375
AIW67589,192,668,ACD37375
AIW67585,192,668,ACD37375
AIW67581,192,668,ACD37375
AIW67577,192,668,ACD37375
AIW67573,192,668,ACD37375
AIW67569,192,668,ACD37375
AIW67565,192,668,ACD37375
AIW67561,192,668,ACD37375
AIW67557,192,668,ACD37375
AIW67553,192,668,ACD37375
AIW67549,192,668,ACD37375
AIW67545,192,668,ACD37375
AIW67541,192,668,ACD37375
AIW67537,192,668,ACD37375
AIW67533,192,668,ACD37375
AIW67529,192,668,ACD37375
AIW67525,192,668,ACD37375
AIW67521,192,668,ACD37375
AIW67517,192,668,ACD37375
AIW67513,192,668,ACD37375
AIW67509,192,668,ACD37375
AIW67505,192,668,ACD37375
AIW67501,192,668,ACD37375
AIW67497,192,668,ACD37375
AIW67493,192,668,ACD37375
AIW67489,192,668,ACD37375
AIW67485,192,668,ACD37375
AIO11146,192,668,ACD37375
AHB32115,192,668,ACD37375
ADW27380,192,668,ACD37375
ADW27378,192,668,ACD37375
ADW27376,192,668,ACD37375
ADW27374,192,668,ACD37375
ADW27372,192,668,ACD37375
ADW27370,192,668,ACD37375
ADW27368,192,668,ACD37375
ADW27366,192,668,ACD37375
ADW27364,192,668,ACD37375
AGY29652,192,668,ACD37375
AGK27870,192,668,ACD37375
AFL47804,192,668,ACD37375
AFL47800,192,668,ACD37375
AEO92090,192,668,ACD37375
AFW04077,192,668,ACD37375
NP_041399,192,668,ACD37375
AFK66754,192,668,ACD37375
AET75144,192,668,ACD37375
AET75140,192,668,ACD37375
AET75136,192,668,ACD37375
AET75132,192,668,ACD37375
AET75128,192,668,ACD37375
AET75124,192,668,ACD37375
AET75120,192,668,ACD37375
AET75116,192,668,ACD37375
AET75112,192,668,ACD37375
AER12789,192,668,ACD37375
AEK69511,192,668,ACD37375
AEK69510,192,668,ACD37375
AEK69509,192,668,ACD37375
AEK69508,192,668,ACD37375
AEK69507,192,668,ACD37375
ABK06751,192,668,ACD37375
ACV30041,192,668,ACD37375
ABS18274,192,668,ACD37375
AAC37927,192,668,ACD37375
AAB02798,192,668,ACD37375
AAA67459,192,668,ACD37375
ACD37415,192,668,ACD37375
ACD37411,192,668,ACD37375
ACD37407,192,668,ACD37375
ACD37403,192,668,ACD37375
ACD37399,192,668,ACD37375
ACD37395,192,668,ACD37375
ACD37391,192,668,ACD37375
ACD37387,192,668,ACD37375
ACD37383,192,668,ACD37375
ACD37379,192,668,ACD37375
ACD37375,192,668,ACD37375
AAV36786,192,668,ACD37375
AAV36782,192,668,ACD37375
AAV36778,192,668,ACD37375
AAV36774,192,668,ACD37375
AAV36772,192,668,ACD37375
AAV36769,192,668,ACD37375
AAV36768,192,668,ACD37375
AAV36767,192,668,ACD37375
AAV36766,192,668,ACD37375
AAV36765,192,668,ACD37375
AAV36764,192,668,ACD37375
ABY27641,192,668,ACD37375
AAV54180,192,668,ACD37375
AAV54178,192,668,ACD37375
AAV54174,192,668,ACD37375
AAV54172,192,668,ACD37375
BAA19030,192,668,ACD37375
BAA19028,192,668,ACD37375
BAA19026,192,668,ACD37375
BAA19024,192,668,ACD37375
BAA19023,192,668,ACD37375
BAA19021,192,668,ACD37375
BAA19019,192,668,ACD37375
BAA19018,192,668,ACD37375
BAA19016,192,668,ACD37375
BAA19014,192,668,ACD37375
BAA19012,192,668,ACD37375
BAA19010,192,668,ACD37375
BAA19009,192,668,ACD37375
ACM46825,192,668,ACD37375
BAA05072,192,668,ACD37375
BAA00662,192,668,ACD37375
CAA38910,192,668,ACD37375
CAE47433,192,668,ACD37375
AFX67057,192,658,ACD37375
P06431,192,392,ACD37375
AAA47160,192,392,ACD37375
AHA86835,9,668,AHA86835
AIU95092,9,308,AHA86835
AIU95091,9,308,AHA86835
AIU95090,9,308,AHA86835
AIU95089,9,308,AHA86835
AIU95088,9,308,AHA86835
AIU95087,9,308,AHA86835
AIU95086,9,308,AHA86835
AIU95085,9,308,AHA86835
AEF33726,3,667,AEF33726
AIY27459,3,667,AEF33726
AHK26966,3,667,AEF33726
YP_005086948,15,667,AEX30511
AHK26996,15,667,AEX30511
AEX30511,15,667,AEX30511
AHK27191,15,390,AEX30511
AHK27190,15,390,AEX30511
AHK27189,15,390,AEX30511
AHK27188,15,390,AEX30511
AHK27183,15,390,AEX30511
AHK27174,15,390,AEX30511
AHK27167,15,390,AEX30511
AHK27166,15,390,AEX30511
AHK27161,15,390,AEX30511
AHK27149,15,390,AEX30511
AHK27130,15,387,AEX30511
YP_009010974,2,667,YP_009010974
AGY46253,2,667,YP_009010974
AHK26987,2,667,AHK26987
AHK26975,2,667,AHK26987
AGS15085,1,667,AGS15085
AFV48069,1,665,AFV48069
AFD01617,1,664,AFD01617
ACU30841,8,664,AAO32086
AHK22792,8,663,AAO32086
YP_077182,8,663,AAO32086
AAT48614,8,663,AAO32086
NP_852780,8,662,AAO32086
AAT48612,8,662,AAO32086
AAO32086,8,662,AAO32086
AOY07789,42,663,ADM26648
AOY07786,42,663,ADM26648
AEE69128,42,663,ADM26648
AEE69122,42,663,ADM26648
AIC33858,42,663,ADM26648
AIC33855,42,663,ADM26648
AIC33852,42,663,ADM26648
AIX96902,42,663,ADM26648
AIX96900,42,663,ADM26648
YP_238482,42,663,ADM26648
ADM26648,42,663,ADM26648
ACF94533,42,663,ADM26648
ABK00521,42,663,ADM26648
AAU88153,42,663,ADM26648
AET35072,42,663,ADM26648
AFD01599,42,663,ADM26648
AFD01583,42,663,ADM26648
AFD01580,42,663,ADM26648
AFD01577,42,663,ADM26648
AFD01574,42,663,ADM26648
AFD01571,42,663,ADM26648
ACD71480,42,663,ADM26648
ACD71478,42,663,ADM26648
ACD71474,42,663,ADM26648
ACD71472,42,663,ADM26648
ACD71470,42,663,ADM26648
ACD71468,42,663,ADM26648
ABV71692,42,663,ADM26648
ABV71690,42,663,ADM26648
ACY78469,42,663,ADM26648
ABY67676,42,663,ADM26648
ABK00519,42,663,ADM26648
ABK00517,42,663,ADM26648
ABK00515,42,663,ADM26648
ABK00513,42,663,ADM26648
ABK00511,42,663,ADM26648
AET35078,42,649,ADM26648
AET35070,42,649,ADM26648
AEE69125,42,644,ADM26648
AET35082,42,541,ADM26648
ABV71694,42,508,ADM26648
AFD01602,1,663,AFD01602
ABV71710,1,663,ABV71710
P52502,91,662,AAC40229
ANZ52450,91,662,AAC40229
ANW48425,91,662,AAC40229
NP_757369,91,662,AAC40229
ADO22679,91,662,AAC40229
AIW62934,91,662,AAC40229
AHW51113,91,662,AAC40229
AHW51108,91,662,AAC40229
AHB30930,91,662,AAC40229
AHF27786,91,662,AAC40229
AHF27780,91,662,AAC40229
AHF27774,91,662,AAC40229
AHF27768,91,662,AAC40229
AHF27762,91,662,AAC40229
AHF27756,91,662,AAC40229
AHF27750,91,662,AAC40229
AGZ94855,91,662,AAC40229
AGZ94850,91,662,AAC40229
AGZ94845,91,662,AAC40229
AGZ94840,91,662,AAC40229
AFV80685,91,662,AAC40229
AGK90259,91,662,AAC40229
AFZ93390,91,662,AAC40229
AFR43262,91,662,AAC40229
AFV25452,91,662,AAC40229
AFK84428,91,662,AAC40229
AFK84427,91,662,AAC40229
AFK84426,91,662,AAC40229
AFK84425,91,662,AAC40229
AFK84424,91,662,AAC40229
AFK84423,91,662,AAC40229
AFK84422,91,662,AAC40229
AFK84421,91,662,AAC40229
AFB74130,91,662,AAC40229
AEZ57103,91,662,AAC40229
AEL21984,91,662,AAC40229
AEL21983,91,662,AAC40229
AEL21982,91,662,AAC40229
AEL21981,91,662,AAC40229
AEL21980,91,662,AAC40229
AEL21973,91,662,AAC40229
AEL21968,91,662,AAC40229
AEL21963,91,662,AAC40229
AEL21958,91,662,AAC40229
ADP88737,91,662,AAC40229
ADP88735,91,662,AAC40229
ADN94639,91,662,AAC40229
ADN94634,91,662,AAC40229
ADN94629,91,662,AAC40229
ADN94624,91,662,AAC40229
ADN94621,91,662,AAC40229
ADN94614,91,662,AAC40229
ADN94611,91,662,AAC40229
ADN94604,91,662,AAC40229
ADN94601,91,662,AAC40229
ADN94593,91,662,AAC40229
ADN94588,91,662,AAC40229
ADN94583,91,662,AAC40229
ADN94578,91,662,AAC40229
AAV54192,91,662,AAC40229
AAV54191,91,662,AAC40229
AAV54190,91,662,AAC40229
AAR91039,91,662,AAC40229
AAC40229,91,662,AAC40229
AAA46920,91,662,AAC40229
ADI82844,91,662,AAC40229
ACF39503,91,662,AAC40229
AAQ90279,91,662,AAC40229
ABG78609,91,662,AAC40229
AAV92686,91,662,AAC40229
AAV92673,91,662,AAC40229
ABF57235,91,662,AAC40229
ACF39498,91,662,AAC40229
ACO92360,91,662,AAC40229
ACO53211,91,662,AAC40229
ACO53208,91,662,AAC40229
AAS93262,91,662,AAC40229
ACD45683,91,662,AAC40229
AAV92681,91,662,AAC40229
AAV92662,91,662,AAC40229
AAU86905,91,661,AAC40229
P18547,91,660,AAC40229
BAA00501,91,660,AAC40229
AFV25462,91,613,AAC40229
AFV25460,91,613,AAC40229
AFV25458,91,613,AAC40229
AFV25456,91,613,AAC40229
AFV25454,91,613,AAC40229
AAV92680,91,362,AAC40229
AIW06649,91,335,AAC40229
AOE23875,25,662,AOE23875
AOE23873,25,662,AOE23875
AOE23871,25,662,AOE23875
AOE23869,25,662,AOE23875
AOE23867,25,662,AOE23875
AOE23865,25,662,AOE23875
AOE23863,25,662,AOE23875
AOE23861,25,662,AOE23875
AOE23859,25,662,AOE23875
AOE23857,25,662,AOE23875
AOE23855,25,662,AOE23875
ANO39503,25,662,AOE23875
ALJ96713,25,662,AOE23875
ALJ96711,25,662,AOE23875
ALJ96709,25,662,AOE23875
ALJ96707,25,662,AOE23875
ALJ96705,25,662,AOE23875
ALJ96703,25,662,AOE23875
ALJ96701,25,662,AOE23875
YP_009021566,25,662,AOE23875
AHM24965,25,662,AOE23875
AHM24963,25,662,AOE23875
AHM24961,25,662,AOE23875
AHM24959,25,662,AOE23875
AHM24957,25,662,AOE23875
AQN78781,8,659,AQN78781
AMS35109,8,659,AQN78781
AMS35105,8,659,AQN78781
AMS35093,8,659,AQN78781
AMS35089,8,573,AQN78781
AMS35101,8,557,AQN78781
AMS35085,8,502,AQN78781
AMS35097,8,501,AQN78781
AEQ76805,5,656,AEQ76796
AEQ76802,5,656,AEQ76796
AEQ76799,5,656,AEQ76796
AEQ76796,5,656,AEQ76796
ANY57893,1,654,ANY57893
ANN02913,14,652,ABY67682
YP_009175068,14,652,ABY67682
ALK01963,14,652,ABY67682
ALK01960,14,652,ABY67682
ALK01957,14,652,ABY67682
ALK01954,14,652,ABY67682
ALK01951,14,652,ABY67682
ALK01948,14,652,ABY67682
AEQ76793,14,652,ABY67682
AEQ76790,14,652,ABY67682
ABY67685,14,652,ABY67682
ABY67682,14,652,ABY67682
ABY67679,14,652,ABY67682
AQX45759,2,651,AQX45759
AIF74223,2,524,AQX45759
AAL09673,2,651,AAL09673
YP_009315886,2,650,YP_009315886
AOW44155,2,650,YP_009315886
APC23176,1,649,APC23176
AOL02446,1,648,AOL02446
YP_009186840,2,644,YP_009186840
ALQ10607,2,644,YP_009186840
YP_009241376,10,642,YP_009241376
BAU69604,10,642,YP_009241376
BAU69607,10,412,YP_009241376
BAU69603,10,412,YP_009241376
BAU69602,10,412,YP_009241376
BAU69601,10,412,YP_009241376
BAU69600,10,412,YP_009241376
BAU69599,10,412,YP_009241376
BAU69597,10,412,YP_009241376
BAU69596,10,412,YP_009241376
ARO85894,7,641,ARO85894
ALT55210,7,641,ARO85894
ALT55204,7,641,ARO85894
ALT55203,7,641,ARO85894
ALT55202,7,641,ARO85894
ALT55201,7,641,ARO85894
ALT55200,7,641,ARO85894
YP_009361877,27,641,YP_009361877
AQS80366,27,641,YP_009361877
AQS80317,27,641,YP_009361877
AQS80312,27,641,YP_009361877
AQS80307,27,641,YP_009361877
AQS80302,27,641,YP_009361877
AQS80287,27,641,YP_009361877
AQS80365,27,319,YP_009361877
AQS80362,27,319,YP_009361877
AQS80361,27,319,YP_009361877
AQS80360,27,319,YP_009361877
AQS80359,27,319,YP_009361877
AQS80358,27,319,YP_009361877
AQS80357,27,319,YP_009361877
AQS80349,27,319,YP_009361877
AQS80348,27,319,YP_009361877
AQS80347,27,319,YP_009361877
AQS80346,27,319,YP_009361877
AQS80345,27,319,YP_009361877
AQS80344,27,319,YP_009361877
AQS80343,27,319,YP_009361877
AQS80342,27,319,YP_009361877
AQS80340,27,319,YP_009361877
AQS80338,27,319,YP_009361877
AQS80337,27,319,YP_009361877
AQS80334,27,319,YP_009361877
AQS80330,27,319,YP_009361877
AQS80396,21,641,AAA66612
AQS80393,21,641,AAA66612
AQS80390,21,641,AAA66612
AQS80387,21,641,AAA66612
AQS80384,21,641,AAA66612
AQS80378,21,641,AAA66612
AQS80375,21,641,AAA66612
AQS80372,21,641,AAA66612
AQS80369,21,641,AAA66612
ANC57660,21,641,AAA66612
ANC57655,21,641,AAA66612
ANC57650,21,641,AAA66612
ANC57645,21,641,AAA66612
AME15895,21,641,AAA66612
AEK27531,21,641,AAA66612
CAA54349,21,641,AAA66612
P24030,21,590,AAA66612
NP_042872,21,590,AAA66612
AAA66612,21,590,AAA66612
AIZ65649,21,346,AAA66612
AQS80381,1,641,AQS80381
AQS80297,25,641,AQS80297
AQS80364,25,319,AQS80297
AQS80363,25,319,AQS80297
AQS80356,25,319,AQS80297
AQS80355,25,319,AQS80297
AQS80354,25,319,AQS80297
AQS80353,25,319,AQS80297
AQS80352,25,319,AQS80297
AQS80351,25,319,AQS80297
AQS80350,25,319,AQS80297
AQS80341,25,319,AQS80297
AQS80339,25,319,AQS80297
AQS80336,25,319,AQS80297
AQS80335,25,319,AQS80297
AQS80333,25,319,AQS80297
AQS80332,25,319,AQS80297
AQS80331,25,319,AQS80297
AQS80329,25,319,AQS80297
AQS80328,25,319,AQS80297
AQS80327,25,319,AQS80297
AQS80326,25,319,AQS80297
AQS80325,25,319,AQS80297
AQS80324,25,319,AQS80297
AQS80323,25,319,AQS80297
AQS80322,25,319,AQS80297
AQS80292,1,641,AQS80292
ALT55209,1,641,ALT55209
ALT55208,7,641,ALT55208
ALT55207,7,641,ALT55208
ALT55205,7,641,ALT55208
ALT55199,7,641,ALT55208
ALT55198,7,641,ALT55208
ALT55197,7,641,ALT55208
ALT55195,7,641,ALT55208
ALT55206,6,641,ALT55206
ALT55194,6,641,ALT55206
ALT55193,6,641,ALT55206
ACY54678,6,641,ALT55206
CAA54355,6,641,ALT55206
AME15916,6,546,ALT55206
ALT55196,1,641,ALT55196
ALA40028,2,641,ALA40028
CAA54352,2,641,ALA40028
AME15910,3,641,AME15910
AME15917,3,546,AME15910
AME15915,3,546,AME15910
AME15905,3,641,AME15905
AME15900,3,641,AME15905
AME15890,3,641,AME15905
YP_009110759,6,641,AID57413
AID57428,6,641,AID57413
AID57423,6,641,AID57413
AID57418,6,641,AID57413
AID57413,6,641,AID57413
AID57413,6,450,AID57413
ADB55714,2,641,ADB55714
ACY54681,2,641,ADB55714
YP_009130650,2,639,YP_009130650
BAR42271,2,639,YP_009130650
AIH14826,7,637,ADP36995
AGJ70269,7,637,ADP36995
BAU68097,7,636,ADP36995
AKT09389,7,636,ADP36995
ADP36995,7,636,ADP36995
AHK27002,7,552,ADP36995
ADN44566,1,636,ADN44566
ADN44563,2,636,ADN44563
ADN44560,2,636,ADN44563
ADN44557,81,636,ABY67706
ADN44554,81,636,ABY67706
ADC94188,81,636,ABY67706
ADC94185,81,636,ABY67706
ADC94182,81,636,ABY67706
ADC94179,81,636,ABY67706
ADC94176,81,636,ABY67706
ADC94173,81,636,ABY67706
ADC94170,81,636,ABY67706
ADC94167,81,636,ABY67706
ADC94164,81,636,ABY67706
ADC94161,81,636,ABY67706
ALW83499,81,636,ABY67706
ALW83496,81,636,ABY67706
AHF20150,81,636,ABY67706
AHF20147,81,636,ABY67706
AHF20144,81,636,ABY67706
AHF20141,81,636,ABY67706
AGG39690,81,636,ABY67706
AGG39688,81,636,ABY67706
AGG39686,81,636,ABY67706
AGG39684,81,636,ABY67706
AGG39682,81,636,ABY67706
AGG39679,81,636,ABY67706
AGG39677,81,636,ABY67706
AGG39675,81,636,ABY67706
AGG39673,81,636,ABY67706
AGG39671,81,636,ABY67706
AGG39669,81,636,ABY67706
YP_008439207,81,636,ABY67706
AGT29650,81,636,ABY67706
AGJ73898,81,636,ABY67706
AGJ73896,81,636,ABY67706
AGJ73894,81,636,ABY67706
AFN42855,81,636,ABY67706
AFN42851,81,636,ABY67706
AFN42848,81,636,ABY67706
AFM30849,81,636,ABY67706
AFM30846,81,636,ABY67706
AFM30843,81,636,ABY67706
AFM30840,81,636,ABY67706
AFM30837,81,636,ABY67706
AEZ67149,81,636,ABY67706
AEZ67146,81,636,ABY67706
AEZ67143,81,636,ABY67706
AEZ67140,81,636,ABY67706
AEL21556,81,636,ABY67706
AEL21553,81,636,ABY67706
AEL21550,81,636,ABY67706
AEL21547,81,636,ABY67706
AEL21544,81,636,ABY67706
AEL21541,81,636,ABY67706
AEL21534,81,636,ABY67706
ABY67706,81,636,ABY67706
ABY67703,81,636,ABY67706
ABY67700,81,636,ABY67706
ABY67697,81,636,ABY67706
ABY67694,81,636,ABY67706
ABY67691,81,636,ABY67706
ABY67688,81,636,ABY67706
AFM73869,81,348,ABY67706
AFM73866,81,348,ABY67706
AFM73863,81,348,ABY67706
AFM73860,81,348,ABY67706
AFM73857,81,348,ABY67706
AFM73854,81,348,ABY67706
AFM73851,81,348,ABY67706
AFM73848,81,348,ABY67706
AEL21537,81,348,ABY67706
AEL21531,81,348,ABY67706
AEL21530,81,345,ABY67706
AEL21529,81,345,ABY67706
AEL21528,81,345,ABY67706
AEL21527,81,345,ABY67706
AEL21526,81,345,ABY67706
AEL21525,81,345,ABY67706
AEL21524,81,345,ABY67706
AEL21523,81,345,ABY67706
AEL21522,81,345,ABY67706
AEL21521,81,345,ABY67706
AFM30852,1,636,AFM30852
AQA26423,9,635,AEI99166
AQA26420,9,635,AEI99166
AOZ60499,9,635,AEI99166
AOZ60495,9,635,AEI99166
AOZ60493,9,635,AEI99166
AOZ60492,9,635,AEI99166
AIC33030,9,635,AEI99166
AEI99166,9,635,AEI99166
AIC77176,2,635,AIC77176
AEP95278,2,635,AEP95278
AGW95844,1,631,AGW95844
ARF02873,39,627,ARF02873
AQT18925,39,627,ARF02873
AQV09494,39,627,ARF02873
APG31773,39,627,ARF02873
APG31668,39,627,ARF02873
AOM63303,39,627,ARF02873
APB54219,39,627,ARF02873
ANX99768,39,627,ARF02873
AEL87777,39,627,ARF02873
ANP94886,39,627,ARF02873
ANN12565,39,627,ARF02873
AMY56528,39,627,ARF02873
AAL37721,39,627,ARF02873
AMK92590,39,627,ARF02873
ALK02474,39,627,ARF02873
ALI16102,39,627,ARF02873
ALF38086,39,627,ARF02873
ALF38084,39,627,ARF02873
AGT62582,39,627,ARF02873
AGT62580,39,627,ARF02873
AIX09856,39,627,ARF02873
AGO17637,39,627,ARF02873
AGO17639,39,627,ARF02873
AGG56527,39,627,ARF02873
NP_043514,39,627,ARF02873
AFI49447,39,627,ARF02873
AEV89789,39,627,ARF02873
ABP93842,39,627,ARF02873
AAR91602,39,627,ARF02873
AAA83229,39,627,ARF02873
ACE95854,39,627,ARF02873
ACE95852,39,627,ARF02873
ACE95850,39,627,ARF02873
ACE95848,39,627,ARF02873
ABX38993,39,627,ARF02873
ABS71119,39,627,ARF02873
AAA75285,39,461,ARF02873
AQT18929,39,451,ARF02873
ABP93843,39,451,ARF02873
ANX99766,15,627,AAA83224
ANX99764,15,627,AAA83224
AMO03312,15,627,AAA83224
ANG60949,15,627,AAA83224
AIR74893,15,627,AAA83224
AER25356,15,627,AAA83224
AGG53766,15,627,AAA83224
YP_068410,15,627,AAA83224
AER25362,15,627,AAA83224
AER25360,15,627,AAA83224
AER25358,15,627,AAA83224
AAA83224,15,627,AAA83224
ABB76814,15,627,AAA83224
CAA52983,15,626,AAA83224
AIT18928,1,625,AIT18928
YP_005097851,2,625,YP_005097851
AEX38015,2,625,YP_005097851
YP_077179,18,625,AAN03856
AAN03856,18,625,AAN03856
APD78413,18,623,AAN03856
YP_077177,18,623,AAN03856
NP_049541,18,623,AAN03856
AAN03854,18,623,AAN03856
AAD27758,18,623,AAN03856
AAB95449,18,623,AAN03856
ABA71700,18,623,AAN03856
ABA71698,18,623,AAN03856
CAP58622,18,623,AAN03856
CAP58620,18,623,AAN03856
AAT46338,18,622,AAN03856
AAT46336,18,622,AAN03856
CAP58623,18,546,AAN03856
CAP58624,18,399,AAN03856
CAP58625,18,322,AAN03856
AAB95451,10,624,AAB95451
NP_043940,10,624,AAB95451
AAC55048,10,624,AAB95451
NP_044926,10,623,AAB95451
AAC58044,10,623,AAB95451
ABZ10811,10,623,AAB95451
AAU05369,10,621,AAB95451
YP_680422,10,536,AAB95451
AAC03774,10,536,AAB95451
Q89268,32,621,AAC03775
SGZ41872,32,621,AAC03775
SCV75353,32,621,AAC03775
SCV75186,32,621,AAC03775
YP_680423,32,621,AAC03775
CAX48898,32,621,AAC03775
CCE46057,32,621,AAC03775
AAU05367,32,621,AAC03775
AAU05365,32,621,AAC03775
AAU05363,32,621,AAC03775
AAU05361,32,621,AAC03775
AAU05359,32,621,AAC03775
AAC03775,32,621,AAC03775
AAA42374,32,621,AAC03775
CBF14054,32,621,AAC03775
CAY32649,32,621,AAC03775
CAT03376,32,621,AAC03775
CAC39573,32,621,AAC03775
P03132,32,536,AAC03775
AAA42372,32,536,AAC03775
Q89270,32,397,AAC03775
SGZ41871,32,397,AAC03775
YP_680425,32,397,AAC03775
CAX48897,32,397,AAC03775
AAC03777,32,397,AAC03775
AAA42375,32,397,AAC03775
CBF14052,32,397,AAC03775
Q89269,32,312,AAC03775
YP_680424,32,312,AAC03775
AAC03776,32,312,AAC03775
AAA42373,32,312,AAC03775
BAR72999,1,621,BAR72999
ABI16638,2,621,ABI16638
CAA66227,1,620,CAA66227
YP_003858571,3,613,ADD17085
ADD17085,3,613,ADD17085
ALR74754,2,610,ALR74754
AMY15605,2,579,ALR74754
AJE25862,4,610,AAR26464
YP_024970,4,610,AAR26464
AAR26464,4,610,AAR26464
YP_068408,5,610,AAD13755
AAD13755,5,610,AAD13755
ABC69725,5,610,AAD13755
CAA77023,5,610,AAD13755
AOT82271,13,601,AOT82271
ANM72090,13,601,AOT82271
ANM72088,13,601,AOT82271
ANM72086,13,601,AOT82271
ANM72084,13,601,AOT82271
YP_008888533,13,601,AOT82271
AFU93187,13,601,AOT82271
AFU93185,13,601,AOT82271
AFU93183,13,601,AOT82271
AFU93181,13,601,AOT82271
AFU93179,13,601,AOT82271
ANO39505,13,599,AOT82271
AHB59730,13,599,AOT82271
AIF74237,1,601,AIF74237
AEM37643,3,600,AEM37643
AEM37641,3,600,AEM37643
YP_004013956,15,598,ADB20207
AFM73886,15,598,ADB20207
AFM73883,15,598,ADB20207
AFM73880,15,598,ADB20207
AFM73877,15,598,ADB20207
ADG65429,15,598,ADB20207
ADG65426,15,598,ADB20207
ADF59561,15,598,ADB20207
ADF59558,15,598,ADB20207
ADF59557,15,598,ADB20207
ADF59554,15,598,ADB20207
ADF59549,15,598,ADB20207
ADB20207,15,598,ADB20207
ADB20210,15,561,ADB20207
YP_009315908,2,595,YP_009315908
AOW44161,2,595,YP_009315908
AIZ50117,1,582,AIZ50117
AIF74198,1,571,AIF74198
YP_009154712,2,565,YP_009154712
AKM49963,2,565,YP_009154712
YP_068093,3,562,AAR07954
AAR07954,3,562,AAR07954
AIE58040,1,553,AIE58040
APC23634,6,537,AAL09671
ALN66860,6,537,AAL09671
AJE25859,6,537,AAL09671
YP_077175,6,537,AAL09671
AAL09671,6,537,AAL09671
AIF74245,1,491,AIF74245
BAR42282,1,415,BAR42282
AKI82155,1,392,AKI82155
BAU69595,2,274,BAU69595
BAU69594,2,274,BAU69595
